class	seq-4_PFM-3	seq-4_PFM-6	seq-4_PFM-7	seq-4_PFM-5	seq-4_PFM-2	seq-4_PFM-1	seq-4_PFM-4	seq-struct-8_PFM-3	seq-struct-8_PFM-6	seq-struct-8_PFM-7	seq-struct-8_PFM-5	seq-struct-8_PFM-2	seq-struct-8_PFM-8	seq-struct-8_PFM-1	seq-struct-8_PFM-4	seq-struct-16_PFM-3	seq-struct-16_PFM-6	seq-struct-16_PFM-7	seq-struct-16_PFM-5	seq-struct-16_PFM-2	seq-struct-16_PFM-1	seq-struct-16_PFM-4	struct-7_PFM-2	struct-7_PFM-1
1	0.0004895226374540705	0.0003431174223667671	0.00031073753406217226	4.383340760012121e-05	0.0014509370257235546	0.0002869434088872097	0.12210751029896284	0.00021392437861431142	0.004753765316163956	4.021223738333632e-05	0.0004777329036693178	3.3022203877871925e-05	9.655774869879526e-08	2.311462865201993e-05	0.4161993823878357	2.227247272187504e-06	0.0005487063643731596	9.657878500835065e-13	0.01178882857650941	1.637381035156e-17	0.01602379218420707	6.7375627021713e-08	0.000783431680742274	0.0006132784787382497
1	0.0005986654977026441	0.000174322361121909	0.00019966316545620127	0.030345271358065654	0.0035354383136133277	0.005610609607218936	0.0002208472637886002	2.0479473517526366e-07	0.0037225801773257167	7.000094396580424e-06	8.21657622477397e-06	5.4722854918615924e-05	3.9630749574193405e-07	0.007958042948919502	1.8689657528309252e-06	3.2368395740155536e-05	0.000729505220762207	1.5472948652253991e-12	0.021955217345213746	1.1127855567772583e-09	0.01507131379513588	9.674218069568737e-08	0.017246000777078975	0.00031979966307832364
1	0.1542678881125955	0.00616110138912263	0.06124356568209511	0.0076016597187938285	0.003328037644770119	0.001663402089590297	0.0877537722824099	1.8829928071610704e-05	0.1847271628555438	0.03367572984493198	0.010407791959431603	2.518647723951573e-05	0.13340190437678062	4.901904509523133e-05	0.07399989823892902	4.592674462856887e-06	0.005740601260104856	1.5875782419888472e-09	0.004276993437365404	3.4960174341568e-17	0.00209130661446334	0.011103627898542086	0.016901077601302463	5.077476761803394e-07
1	0.1542678881125955	0.00616110138912263	0.06124356568209511	0.0076016597187938285	0.003328037644770119	0.001663402089590297	0.0877537722824099	1.4671583342802291e-05	0.18622339610337393	0.03920345311882853	0.0005186572681522355	5.234749902518342e-07	0.1391580154331889	1.839516858331334e-05	0.05919732139070505	8.593726593599373e-06	0.0001926492277653695	1.0113772331756523e-05	0.0003338417088273425	0.031310998278530934	0.055170805351810334	0.004551404420466167	0.0172241991081009	0.00047748159490913793
1	0.003212718241730306	0.00012451376150070291	0.00010619648875307872	0.017778483203781465	0.017413523116901655	0.004820515977235174	0.09691639384234854	2.145215932432876e-06	0.02565421747250405	7.420038216951123e-07	1.077580006414041e-05	2.7189549589690452e-05	0.0005356041756888343	1.24525198930265e-05	2.9333518295397986e-05	3.1098123619092475e-07	0.015797740817092384	2.332641433369551e-10	0.01489815479004946	0.0044885160534751615	0.017697521342100595	0.010716490457915775	0.017246000777078975	0.0009067572943981754
1	0.005066253302751617	1.2346670671506405e-05	0.06917880510853053	0.017308172056788636	0.003439207541902564	0.001471171393666917	0.25927860352544035	1.4178406807620524e-05	0.0003416400913534064	3.840067149771488e-09	5.03916787516733e-06	0.00029765642691804425	1.3827745108689865e-06	2.4094516676367607e-05	0.00015965864241033093	4.694406319742369e-06	0.021908400108224528	1.8881017785475816e-12	0.00443068796797953	1.684981261392811e-12	0.003597544917824473	7.779559282369356e-11	0.03308158789612746	0.0009786318104257608
1	0.010215426773509523	0.0001664062366857256	0.0007352212564076021	0.006918537412354125	0.0007726975784787418	0.005357023208335143	0.02777345547999151	1.1181485519749215e-05	0.0024989790553860067	1.0036527027350184e-05	0.00016864797060517394	0.00019950126730573943	0.002193490557706625	2.1126585614046792e-05	7.331852603572337e-05	2.0974248505461573e-06	0.01190941754629154	1.8562893055842504e-08	0.01438342885079549	1.1006325707766935e-09	0.008208525963412925	1.2547545904945143e-05	0.001330851819314939	0.0006313218752196467
1	0.07202724586966361	5.841158392421396e-06	0.0003424756532535594	4.108333535665827e-05	0.035794434242618696	0.025174350391060238	0.1404261845530131	2.3474884602493083e-05	0.04919352810585231	0.029622376459176	0.007400584089890432	4.190762625680386e-07	0.00028635255071268533	0.007993742116613271	0.0006666149282666678	4.445859208769837e-05	0.7181796171601429	1.8891454720319715e-06	0.01599126164578046	0.011013330925914305	0.016365741947570497	4.4430851579602585e-06	0.03308158789612746	0.0006372117380761452
1	0.04136367272942042	3.807428495153578e-06	0.0001318727278025585	3.609038028515581e-05	0.043838902777085076	0.023474483144281404	0.15800184893492164	8.35979283304175e-06	0.07183711397302911	0.029666428868843256	0.007756093882899469	1.9122880957901406e-07	0.0006070332077947276	3.609637103342716e-05	0.24732356630372943	8.401020998825444e-06	0.011821832715833192	0.1630462981908645	0.010347822581723724	0.01204796726172999	0.007953194522021628	0.006717228854276952	0.03308158789612746	2.6320847418397727e-05
1	0.04139854799220943	9.505697049396066e-06	0.00021557410769331938	0.00023875866973564782	0.04463130791251204	0.023968266781687314	0.1414413337474541	7.460916601528411e-06	0.418130686615032	0.004548657502100114	9.577367978914039e-05	1.1394135094994029e-07	0.00038326608316287627	7.151847589059824e-05	0.0004718443297820696	2.6771772006522693e-05	0.021910114801134053	6.015154477246633e-10	0.02453986015693998	0.002866156985689689	0.01294017393793339	0.006717228854276952	0.0172241991081009	2.389098678139299e-05
1	0.043677717239228316	2.8659188982360364e-05	0.13878778729847688	0.0023641582928776834	0.0356418430355177	0.023949376326812457	0.028044108825017833	6.700404248298785e-06	0.020971698779502043	0.025596864541268707	7.606353621638424e-06	0.006485597486839146	0.0007114645367601003	0.05597052369293786	0.00032420101379993546	0.020931276680271164	0.02340577522394918	1.306366353063694e-09	0.04175741242952479	2.0320930890592582e-06	0.02628908858061366	0.004738741920991302	0.03296742044661084	2.6320847418397727e-05
1	0.02120564489372515	0.003386336463183022	0.0006728857085050117	0.11199813415839814	0.004931738334742866	0.004739179992821133	0.00018236627606466415	0.0001225743985156321	0.17679005374092935	0.006532389634048647	0.007798218366542554	5.308511945621661e-06	0.04120926565853566	3.5916828700456055e-05	0.19247626376420615	1.5123342714524658e-05	0.00022432259642966263	4.9192775967759746e-05	0.0004602960635373873	1.3777762149558331e-07	0.005088027540313737	0.007583397651240671	0.04880777343147792	6.6580383744140925e-06
1	0.021214165847229502	0.0030598010893911677	0.00058876675413057	0.11199813415839814	0.004931738334742866	0.004829304451014518	0.00018236627606466415	0.00012271044598749923	0.1815137106253136	0.011883640913028253	0.007801197722540978	3.0921519096948935e-05	0.04210860362465785	2.8202075983280213e-05	0.19247626376420615	1.1114850550599768e-05	0.00022432259642966263	4.91944800063635e-05	0.0004602960635373873	0.06343582966517221	0.00493660250058028	2.141820105865963e-06	0.017189184054561723	5.772089366558366e-07
1	0.0010128035788180883	2.2067726405917057e-05	0.00013515825194024067	0.008470548140940835	0.0017411298616608238	0.0022947122630283534	0.00012055541099879258	1.3104337585503019e-08	0.018405266333031217	6.177276331485905e-05	0.0006069082784241931	2.154582574948887e-05	8.359327712195198e-05	4.618323221133746e-06	0.0005794525999713863	3.4977236390882992e-06	0.0002574927484101741	3.118637721737096e-05	0.00018677016813443213	1.5752745556405886e-05	0.0003155453216032956	1.2077237889259188e-06	0.03308158789612746	5.077476761803394e-07
1	0.0020157752456796472	0.002457481658673976	0.0003115162425898505	0.0025237145316409997	0.002311443809883965	0.007787869691880418	0.00037595779980022735	5.787149059336075e-05	0.018422087603717843	0.005023551947119217	0.00022639580158713372	3.967522903029224e-06	0.037082361390603384	0.003429311223680791	5.305892219855594e-05	1.949516122341049e-05	0.012055424593831996	4.796228567718374e-09	0.021869913248026188	0.06602835121779779	0.0036282500365468428	0.0012875912138174336	0.7709138356765641	0.0005817687537157284
1	0.0017904973497789682	0.002457481658673976	0.0003115162425898505	0.0023744999411305237	0.002396312727772562	0.3396982939152718	0.00037595779980022735	6.299800548749301e-05	0.0205893069998759	0.0003645166420134595	0.00011722224600264201	3.819746967126658e-06	0.00012235615131580364	0.003429310052714798	0.1773986504020547	2.5507814138166488e-05	0.021911789138695646	2.101331116782887e-12	0.022002744966983633	2.401144101253764e-14	0.002842647836320576	0.0012874356171828694	0.01724123491126037	0.01428945225451245
1	0.0656888203237808	2.071853479327371e-06	0.021875232470761702	0.002666589835440915	0.002311443809883965	0.06567190362508278	0.00037595779980022735	6.299800548749301e-05	0.02055421078049847	0.00041595372309694066	0.00022347972211526668	0.00010774168662754369	0.0015107231658122455	0.009929267012962761	3.370871283041764e-05	4.9141540761730895e-05	0.021958977315228834	2.546560147120894e-12	0.0333789356854902	2.9578459296271994e-17	0.015547189974618755	0.00130195090119435	0.0012757040903595657	0.0006132784787382497
1	0.005915821093963668	1.6018984127352173e-05	6.063089334300312e-05	0.0002670626484592536	0.004453211754003809	0.004692595554043736	0.0977214028569393	2.2161487534905354e-06	0.01645615387863557	0.0016997528978625084	7.93628155063068e-06	2.4447141946189627e-05	0.03093105253157291	4.065416025784456e-05	0.015310806338014913	1.0452285018206078e-05	0.0030411579968613292	1.7751821186005264e-08	0.011982646165594059	0.07860398746438957	0.005084137745871885	4.985590190583266e-05	0.03308158789612746	2.3508479693810023e-05
1	0.010012852866540882	1.9013029751790413e-05	0.0001861104260200224	0.00021473230709189738	0.002125431474286447	0.005915780934400372	0.0004153401842419871	1.466239269709691e-05	0.015661484003186045	0.003190950938853504	0.00036451003310970667	2.4446311622407318e-05	0.050824561005145014	3.974111767280941e-05	0.015088324530069277	1.0452063428739863e-05	0.0030411579968613292	2.19096116840469e-08	0.011982646165594059	0.09054535732393959	0.005084137745871885	4.985590190583266e-05	0.017189184054561723	1.1852509834191657e-05
1	0.006673021372264044	0.006623842857000244	0.00024134173533744475	8.611399445412061e-05	0.007604738230414614	0.008711926729676255	0.04229258755816002	1.8089890143411511e-06	0.05784217180059252	0.006099448907792844	0.007804621422881575	3.983206325663128e-07	0.030981954368419908	5.904296384596995e-06	0.09909758695090362	8.837048801433767e-07	0.00040812566331079666	2.1607480278604676e-05	0.0002928205287142006	0.09132447073867095	0.000972105059607326	1.2013485568903538e-07	0.03308158789612746	5.616353153804504e-07
1	0.010022093626455744	0.00663620821435245	0.0001886594471325388	8.611399445412061e-05	0.007385132586099276	0.012022108851097937	0.00951034246014802	2.7511990182887697e-06	0.004586380013369571	3.8478105674058107e-05	2.7420141575408756e-06	0.06579686519191803	0.0007357800462313842	4.0085453413010506e-05	0.0001526202679724041	1.1328833753247805e-05	0.008669540025318825	3.676217451129474e-09	0.033380118216405644	3.897623429168245e-06	0.030983266476380545	1.2593275071429398e-07	0.017189184054561723	1.1852509834191657e-05
1	0.002646536065015397	0.00019956004801082957	8.413756706043616e-07	0.005626742036295714	0.002067425379359355	0.0011165833198431697	0.0001747311130383018	3.200701492891118e-09	0.00404535347860599	0.0003492075928533397	0.00047452786178616183	3.1591338598612433e-06	9.16939266940417e-06	1.5406476111515384e-05	0.3548218421041666	1.4888409890560327e-06	0.000271171920532423	0.1630198265662416	0.0003174266605712241	0.006101483546212612	0.0036054589670734905	1.379648328922267e-06	0.04880777343147792	1.0949639622592565e-05
1	0.0002106365805068241	2.985053911992099e-06	0.010343196306841728	0.0005117250660410298	0.003403749816283952	0.0006469731937954614	0.0004580471337419627	0.00017512590051679537	0.0011751698794810516	1.809750830135921e-07	0.00042276573324691595	1.6975925670990054e-07	2.945321248128519e-07	8.641534368874071e-06	0.00014238588291238236	7.75740912902679e-09	0.0005034821461066115	7.300388901409824e-09	0.0005088499929578091	3.496338148908587e-07	0.013531796135278967	0.00013241317172565565	0.04891717501517594	0.0009087453314546903
1	0.004295138162196385	0.00014904857938745196	0.0001996945923454052	0.0005140220260672461	0.0032631880217124853	0.0011166347316691697	0.029014139768043404	9.113536807215082e-07	0.3900517014268507	0.002166049890800376	0.00789908875056192	4.134050006266199e-07	0.08026882270839374	1.338826813601888e-05	0.00028733178378334063	7.879161643179046e-09	0.00023783574050039897	5.962727898963506e-12	0.00019100219507448837	0.005057237345561724	0.0008045877991074417	0.0019993607682752927	0.017189184054561723	3.6610357742812236e-07
1	0.0044602123135505534	5.747100968345988e-05	0.021571475668656012	0.0006923224655524551	0.020156728664916072	0.0007719679308147555	0.02890547472370138	3.3646094383043386e-06	0.5540730359415427	0.006815031109867737	0.00789908875056192	4.526178007269065e-07	0.0803789907584617	1.8674314489572985e-05	0.00028733178378334063	6.602347755992595e-09	3.969448743369727e-06	1.683795616260681e-05	3.3666175307591384e-06	0.10820592052428506	0.0004915507710313901	0.0058876110292645405	0.017189184054561723	2.2682639953861537e-07
1	0.0027526198877140316	5.747100968345988e-05	4.664942971109723e-05	0.0005140220260672461	0.004065105711230612	0.00228044736686603	0.056528951179215255	6.9622215254369225e-06	0.008849507583075856	2.3361717128677762e-05	0.00042610698300846823	1.8183326672582284e-05	6.328047441257164e-06	4.704105508722899e-05	0.00012017640766869247	9.256379084808634e-06	0.0004001253647123356	3.9171188880147154e-13	0.0004265101357549762	1.2613772474e-19	0.0007151023286774993	7.53660223717652e-09	0.0014032648593025887	0.014472128920356207
1	0.11552449556027854	4.161274910105454e-05	4.103559816662667e-05	0.000136452232148055	0.003011158652045251	0.0010534460682869575	0.08526336774840385	8.720110853193807e-07	0.005452081236929842	0.00036279759169331857	0.00018287403266206028	0.00011773307196563041	0.001171767356346669	2.985666376158103e-05	0.00010334145654832092	1.1115230247713744e-05	0.023404060531039654	2.0807263587375307e-12	0.004505293349394334	6.952490584901965e-06	0.08512138425813098	5.439193012138363e-07	0.0172241991081009	0.00040331164083727176
1	0.0027526198877140316	5.747100968345988e-05	1.0488798602846812e-06	0.0005140220260672461	0.0027954864307674003	0.0006026464156271892	0.056528951179215255	1.7266821770525092e-07	0.008849507583075856	2.3361717128677762e-05	0.0002664321548502222	1.8183326672582284e-05	0.016541807557025973	2.3203777624792444e-05	0.00012017640766869247	9.150913105216062e-07	0.00044434277783205974	8.898188766200079e-13	0.0031400556044350767	8.990553872141378e-14	0.0008291698618636808	7.53660223717652e-09	0.01724123491126037	0.0007959551445820052
1	0.0055554628385926135	0.0006641153825352839	1.4850748408716153e-06	0.0005187657899280981	0.002788994007264263	0.0006160633229899657	0.028868727592164602	1.6824402572850459e-06	0.3900517014268507	0.002019392956916176	0.007896556315476234	4.0561817987552276e-07	0.08725238961774458	0.01512688615008538	0.00028733178378334063	2.118894905068464e-05	0.00044347091949833615	1.682649497336098e-05	0.0003422578675584104	0.08915576143741177	0.0012329828543510377	1.422484687552694e-06	0.001330851819314939	0.00020899751326215336
